Day,Solar Irradiance (W/m²),Panel Area (m²),Efficiency (%),Sunlight Hours (hrs),Energy Output (kWh)
4949,1041.5291936123404,15,18.16465465673269,4.724610429219885,13.407748545837032
4950,1053.5118946689927,15,17.10442350007173,7.649899942877395,20.67735091597259
4951,918.5160013570388,15,18.999460959948618,4.224909720461845,11.05953069658083
4952,815.3790377527995,15,16.049839169060814,7.79287778998013,15.297460892311497
4953,920.5628813710218,15,20.487386664110637,4.803193057275443,13.588181067881852
4954,1002.1268689352269,15,17.327134027733468,5.210856240292642,13.57218566684786
4955,935.1051157342379,15,19.139398128590493,5.9637693764118325,16.010349374125607
4956,1024.6889452581195,15,20.009474652468715,5.522883524941901,16.985755978426695
4957,907.0947288405991,15,21.22329482383113,6.6701118770526,19.261487703572758
4958,990.4232423312088,15,20.8505120551654,7.89923106900031,24.468853768716553
4959,855.9259414561924,15,19.258163196724915,6.425705963219762,15.887777879990828
4960,1024.8108309934871,15,17.718752262687207,6.885941637746197,18.75562061367235
4961,963.7087906439077,15,18.52243269052475,4.3520210012228056,11.652687164064435
4962,861.2193165639802,15,20.38114355365162,6.511249716280021,17.143437982767537
4963,887.5733520493421,15,21.142818797916313,5.815399108185653,16.36959471400131
4964,1024.5826125745498,15,15.726473497236704,7.543129431678514,18.231447356361173
4965,944.7803706984562,15,17.693993837451373,5.552844398572407,13.923983377567124
4966,864.8094321179217,15,20.432816188894506,6.717816576199676,17.8060687762334
4967,1090.1813571110893,15,18.02156233815773,4.912614913036316,14.477553242684671
4968,1014.5375059450664,15,17.325594348463987,5.0374901340967835,13.281946189040358
4969,1087.1404497619387,15,17.879258877762886,5.504489723689094,16.048834261399985
4970,928.131513608103,15,19.219913227504456,5.2162541500260104,13.957606290646387
4971,942.5301022075162,15,21.99863600893661,5.015515357560299,15.599037674564453
4972,1069.3865648555056,15,18.450947003731724,4.198674823603238,12.426730648779321
4973,957.5148020736153,15,16.459461324679825,7.346985327009836,17.368469315050554
4974,1012.1836735717002,15,16.139926026953663,4.257206123565137,10.43222163181886
4975,875.651863248659,15,15.2964482323349,7.5494620624118705,15.168035745934088
4976,934.0179406107922,15,18.91172064442825,4.501861556272241,11.9280556473275
4977,837.0349597431066,15,18.81200464042184,4.261046948250636,10.064362079514941
4978,861.7940107630885,15,16.436637487462164,6.252019055922789,13.28397349757568
4979,800.2830245802893,15,19.86730584516797,6.009767170298887,14.332814772003672
4980,811.7795154945981,15,20.187749291407766,5.96493827532754,14.663012466204432
4981,1093.1851469530789,15,16.81368743767478,6.298017310005591,17.364080919799683
4982,872.7061085410287,15,17.408698348208155,5.148226424476623,11.73230147983911
4983,998.9932128512006,15,21.933301706430797,6.651797093718445,21.862347968541528
4984,1051.7299096398835,15,17.61985127495514,6.0096088788287325,16.70490191822622
4985,965.1981377709693,15,20.32561170229271,5.338973867829301,15.711192657376966
4986,845.9433500251869,15,18.16907798640958,7.306002667922913,16.84400087559733
4987,1018.4349312008499,15,20.55341379502683,6.91088438530684,21.69912088059282
4988,980.0754230298749,15,20.383162671478537,5.574441367778488,16.704123033083878
4989,1019.3751768042125,15,19.67429217638975,7.390471140915491,22.23292253938406
4990,1030.9239868571262,15,20.983448424069053,7.681033000447097,24.923807966651065
4991,1092.6231103054236,15,21.574529464143797,6.14746506833745,21.736971874509738
4992,972.068984008013,15,19.059883243164588,4.8598098006276835,13.50603446805198
4993,902.4923338071806,15,16.66228235055922,7.6631686261879475,17.285329087251576
4994,994.5393670700712,15,17.790402731508525,4.757918480382068,12.627460364095976
4995,820.5322127727878,15,20.308139994593052,4.193692905669076,10.482229595730747
4996,1069.219195496476,15,19.556184395867085,5.309948035492523,16.6545307447793
4997,835.814303401459,15,16.24458836995674,6.907865377844159,14.068689165564047
4998,898.3528513657454,15,15.358676788024972,7.693096345414197,15.92183731641288
4999,1044.7236141878363,15,19.780731154794452,6.5491425872577596,20.301094680607388
5000,979.1937134992136,15,16.75755316820542,7.80735418786664,19.21650324739585
5001,918.0906560832326,15,18.497691706103375,4.3694833571035865,11.130750625256415
5002,942.0306978125064,15,20.22722740758816,4.24301491835208,12.127386819891274
5003,1056.364217960654,15,18.93866746459433,6.416767802974656,19.256204248177177
5004,902.0013158179677,15,15.583118081782574,7.864465289971019,16.581430376572893
5005,1060.8949054436514,15,16.299061657484888,6.010885235818896,15.590665785978844
5006,826.4403292930075,15,16.535297288216434,4.206060903757221,8.621648751920372
5007,1033.0395311625891,15,16.805049775513915,4.884874624309825,12.720419229581966
5008,1054.264289916421,15,18.95782374365353,4.979171625663083,14.927474318251218
5009,854.5452958512017,15,18.527760458777756,5.3514285165478,12.709223075300681
5010,929.1039597116601,15,16.422120268549463,4.1744135343448505,9.553890695079504
5011,849.6499323990967,15,15.472883904189809,7.6195708019916655,15.025642864373003
5012,1011.9812386982653,15,16.200025431323027,6.062255778885981,14.907803945939301
5013,960.604330418497,15,21.89066918833022,6.683723171816436,21.08207194154043
5014,990.5970040124963,15,18.279828648540306,4.268691347580036,11.59458325672336
5015,858.9460900868634,15,21.071418532914787,4.216461871214598,11.447195949642333
5016,863.5237586157259,15,20.941267266681905,6.345871088162189,17.21312629238115
5017,812.4491976529719,15,18.580636902240116,7.549184042016832,17.09417252890788
5018,896.6202605587189,15,19.946813959223803,6.113928003838188,16.401881301592752
5019,967.9233984001025,15,16.349264072888985,7.511276690280286,17.82970741298323
5020,1057.3804741991987,15,19.81877693448836,7.243965092220957,22.770666563401967
5021,1000.0782342376042,15,16.906692054843028,4.3034151431796825,10.914330999050753
5022,930.6188970199255,15,20.824434677279054,4.80782989754276,13.976082006874009
5023,1085.9360343182414,15,15.58606893176237,6.63084267662137,16.834523185166194
5024,1015.7735601727495,15,20.411970710196943,5.774005530200166,17.9576827706496
5025,1079.049560858765,15,15.699558345980337,5.162799254587682,13.119138749600125
5026,958.2763919816497,15,21.16832465826016,5.674535424191916,17.266282697952622
5027,877.6712824379418,15,17.129431626945028,5.780798585082538,13.03628775417879
5028,815.8480059094165,15,19.580753553814024,7.642209003286386,18.312550174480812
5029,1017.8254554451552,15,18.41251595034196,4.4138331348198125,12.40776655719208
5030,836.3908994016602,15,17.56412201683637,5.1189229872304605,11.2799090768826
5031,890.8325384815902,15,19.518092832284474,6.150259266330856,16.04050858308591
5032,959.7412723651692,15,21.632660863858668,6.793147706522367,21.15565276308011
5033,969.3249763339243,15,15.288888231622353,6.522549155836975,14.499530132032994
5034,980.1749590961408,15,21.43196999118173,7.766570950949578,24.472946954353198
5035,849.8765991049102,15,19.263571585147094,7.182435699277892,17.638257891307497
5036,913.9212214464947,15,20.651200105383367,6.228307367897721,17.63255928645726
5037,985.15826813509,15,17.687124674039943,4.8587307666940305,12.699228489112077
5038,1090.9456593901355,15,18.302900823863297,5.803496925608959,17.382172794683857
5039,1018.2893413099066,15,21.081955262608147,6.773528976777909,21.811640820529625
5040,1076.7811271281873,15,17.90393578866876,7.351848699344339,21.2600247806722
5041,1028.6636174942532,15,18.742616967243595,7.838944897689549,22.670050117048213
5042,977.5150906677202,15,15.14136446159033,6.421811064551671,14.25729931221528
5043,857.6070107409033,15,16.110186040866296,6.10767746921773,12.65774179839486
5044,1000.005695567754,15,19.491805555823596,4.070767692484593,11.902059637326742
5045,987.0138697879721,15,20.01883830744714,4.28839627660072,12.710080366707405
5046,980.7407511371799,15,19.078206557491498,4.624419990549601,12.97897203533007
5047,946.9357603964722,15,16.003170253929277,4.219039724758512,9.590282866335297
5048,958.5969811967827,15,18.117838000044845,5.603452955219706,14.597867528678563
5049,900.3327581354313,15,17.48566336454233,5.347514180555489,12.627819601844177
5050,955.7938077926909,15,18.469629408245616,6.549416631473571,17.342682421301276
5051,859.2667717035434,15,21.09230324187866,6.142660431733611,16.69935862051637
5052,1041.552319208113,15,20.431030070610564,6.383883037551438,20.377341971588258
5053,855.7330864096124,15,15.587926509724113,5.887908811750616,11.780914606188947
5054,825.4898869668399,15,21.23216438442195,5.110948594217028,13.436891086110283
5055,930.8738079071472,15,18.302370058048766,7.811301259785909,19.962401652549048
5056,997.4922318518186,15,20.20703501420199,4.345636639040556,13.138832775719932
5057,931.3150474800624,15,15.980274618850466,7.755563997861229,17.313525197188696
5058,883.0262395853925,15,19.695036679949336,5.244952187458939,13.682428761670497
5059,967.4513551671322,15,16.654282123266206,6.050645781469189,14.62338933189651
5060,904.10070062366,15,18.06866627998652,4.4353692913101845,10.868358284648977
5061,1079.86030703799,15,15.11804009057473,4.283724273484037,10.490008469982413
5062,1076.7935418810716,15,16.061274465513332,5.718181794874411,14.834115748517183
5063,950.7115459916287,15,15.644563451865338,6.966789505518713,15.543047181386722
5064,898.3651982054776,15,16.678209210567807,5.077459110194196,11.411428945483138
5065,1021.1397241869918,15,15.700126630170256,6.24939155574128,15.028558351930453
5066,811.01388304492,15,19.843370186336934,5.114601362091273,12.34658276399248
5067,942.4307018130953,15,15.203279315464535,5.554452243572163,11.937659751674413
5068,900.8970182811,15,19.324183504374986,7.625785273895299,19.9137079608388
5069,1076.1607655307664,15,15.98495481577902,7.423358501979678,19.154916423128725
5070,803.6009081818048,15,21.61613020024528,6.064070173670519,15.80060964143013
5071,965.8444627155047,15,21.53165851176898,4.952422509888315,15.448759973470505
5072,1022.1990743199879,15,16.578521717646737,4.772735650932091,12.132210182050102
5073,945.5053962572124,15,19.300949087561207,7.816349412142857,21.39626170766142
5074,825.6209090488165,15,15.196037236307209,4.8108663860427505,9.053689298017668
5075,1091.7384170083706,15,21.522519801358218,7.232673243650156,25.491876926992823
5076,955.4031294128293,15,18.660911157341967,5.4758808381421495,14.64416968734255
5077,984.2558732957034,15,15.302562059924453,7.942639390232953,17.94437220196139
5078,870.9829348122522,15,17.39749995105696,5.472622961451151,12.438937257656994
5079,945.0494255320411,15,15.53794623302864,5.406066499642904,11.907505188619096
5080,928.7448475874966,15,17.75061107561352,6.549854515510493,16.1969275139102
5081,822.4687526005952,15,19.689484395129263,7.846067226507277,19.05886503456471
5082,831.8481060642401,15,18.28922935629008,7.904838423185732,18.039466714191118
5083,1051.2417558856323,15,17.68605522303618,6.828824585867941,19.044553529858185
5084,871.945985661977,15,15.834099318783254,7.018425462545414,14.534961919653217
5085,858.4874814495892,15,16.714573319855596,6.253608703892111,13.460191036018799
5086,951.4734353750418,15,15.701003014168458,7.0231029565293275,15.737812203152288
5087,1030.6241394087538,15,20.652491121596626,7.439118619881986,23.75119675140819
5088,818.5839555736964,15,15.946678795893058,5.944381212780093,11.639421260213439
5089,973.0423758914767,15,19.167613565842252,6.479449051320412,18.127133684107683
5090,835.763132852172,15,17.39918289512192,6.149266780932191,13.41302261979301
5091,810.9383152476855,15,16.581848692586284,6.249882454114709,12.6061908214076
5092,815.8231856486652,15,19.476279076444726,7.560191639495764,18.018809595927657
5093,1050.2492324625323,15,18.199016165638586,5.422467320822281,15.546351615003868
5094,835.3917450884185,15,17.801018270991914,4.832736102402497,10.78001499798851
5095,813.5454093236876,15,19.14996403424555,5.8251204410945165,13.612751915388259
5096,931.3699661428736,15,18.438873399430005,4.83234076192506,12.44816747216828
5097,1053.1980415826074,15,17.124389459860925,5.993601702648077,16.214526745860393
5098,878.7225129467906,15,18.913429014356762,7.614032421428234,18.981389796285484
5099,926.5137852577749,15,19.686490035854863,6.469734081929911,17.701002627675567
5100,811.9767597691254,15,15.18685211010798,7.421731413212311,13.728018491574023
5101,934.7235542404628,15,18.26110210235373,4.664763678462047,11.94348524369096
5102,973.2839241911402,15,15.403782992084807,7.603494370148708,17.099028240948076
5103,971.2721161256434,15,16.304837898476777,6.407148657628463,15.219958419536114
5104,899.7280076523095,15,18.92356113854581,4.127039154961919,10.54008117887454
5105,894.6599541989407,15,21.063322406859065,6.532475821140148,18.46519692890083
5106,831.9870856809794,15,21.179639754319396,7.805587825043672,20.63155811961127
5107,910.0394961938805,15,15.48960807097042,4.316668001901448,9.127263266783906
5108,829.8484006618894,15,17.933735604006948,6.3298245218782885,14.130334850301201
5109,1029.9787834136155,15,19.08104538103186,7.661914411478859,22.587023232047923
5110,1089.8822893244558,15,16.029489331852403,4.038780673337499,10.58378016456084
5111,1091.0223370000122,15,20.358025517213402,6.523651705863292,21.734583482833703
5112,1059.5213298126182,15,20.209646809060672,5.899609167323851,18.948853089286555
5113,980.2376448018857,15,21.323387095947563,5.387957274594442,16.892851731343615
5114,1010.259709173164,15,15.059402084584102,6.510145959781504,14.856713444576734
5115,885.5617408041242,15,16.516789707923017,4.210808378349668,9.23849487321055
5116,989.2311260517862,15,20.790306999717252,7.012252185149601,21.632537280165426
5117,936.6948648319633,15,19.694060355788547,4.0179179076788305,11.117975742260924
5118,944.6052019330798,15,21.260728975889435,5.227742975169409,15.748310551783511
5119,1027.3329681125474,15,15.400257581711866,6.015834550738713,14.276651318913135
5120,884.5755066791755,15,19.1787477600151,5.508089002266207,14.016751226574254
5121,895.4118835083559,15,18.983326024255717,5.22990374082233,13.334603754471322
5122,1077.392537338591,15,15.249720914523726,7.323340581872385,18.048302021474175
5123,816.8672884552917,15,18.594654538387385,7.739330297087635,17.63332694847369
5124,945.6902895240021,15,19.26664217916947,7.494850739623555,20.483737831032837
5125,1073.8402401223584,15,16.33905221941475,6.089725252199999,16.02712017210572
5126,983.1089023454471,15,16.91330708187264,7.536656700773932,18.797502674143573
5127,963.9221222636396,15,19.482431424084158,7.683446260726175,21.64374561733198
5128,874.9232537688066,15,18.27810663319971,5.636953588189848,13.521873981427566
5129,902.9826467193345,15,21.006095602978288,5.133783438021782,14.606748297007462
5130,1055.6145247414079,15,17.39667236206432,4.393060823253281,12.101243974538283
5131,967.7654395305374,15,16.86661760871741,5.916367684196916,14.485867982629877
5132,954.422658127034,15,21.894061582413897,7.785187681753765,24.402112340616636
5133,829.8739140620087,15,21.377950390910584,6.243630112281484,16.615239425265052
5134,804.8084469365369,15,15.20294921499286,6.670248407144687,12.242035583971644
5135,1089.1055566061148,15,20.39510030714596,4.451535273967391,14.831903717447071
5136,913.0958501860525,15,15.77234341677642,4.574078656569025,9.881149750517876
5137,980.9639186298513,15,15.192396363805596,5.85789304783869,13.095196310195124
5138,823.9145219561855,15,16.91586861176444,7.805059195934903,16.317135543313338
5139,1004.934285716914,15,16.88542115342773,5.443138566366116,13.85447936187131
5140,1079.7700126117884,15,20.735231336428754,7.509936165270134,25.2213106662963
5141,972.6995758992259,15,19.974670721599846,4.4811543737028465,13.059890023282296
5142,837.8345967126231,15,21.8712659913241,6.46806882773484,17.77862230756511
5143,974.516458242043,15,19.98059030218273,6.402451907642073,18.699718847426862
5144,1029.9041639313957,15,17.927788872792334,7.439499000281074,20.60432976011373
5145,921.9249609722056,15,19.892493626616517,4.013266817619606,11.04012764042922
5146,1063.9513243824404,15,21.996213470304816,4.759726668790289,16.708711412070855
5147,994.6048860072093,15,19.970993177937697,4.878750501717927,14.536174227793495
5148,1069.7746754867608,15,20.33176949186223,7.799864352362949,25.447539610166245
5149,987.0515933742012,15,21.568555106331814,4.61477462507958,14.736782074478318
5150,839.3863916014473,15,15.795558829181783,4.147849400882242,8.249187180133221
5151,892.9075133315567,15,19.93349005413409,6.137845978967232,16.386909919901345
5152,860.538484475737,15,20.955641705772145,6.114233849734727,16.538821724092845
5153,1072.6479493150587,15,21.68065020154625,7.3761878614714576,25.730767315862263
5154,1028.1200201862448,15,16.476785027981897,7.795438600711208,19.808341097416143
5155,1002.9195106730018,15,18.527503054069708,6.154181768560524,17.153176327989506
5156,890.2898958894865,15,19.763883933511373,7.719976729678622,20.37562736608295
5157,855.2134316150641,15,16.73227410650936,6.900636605199319,14.81187029298321
5158,1026.9353263966736,15,19.20331004275192,5.05823651198234,14.96268657216822
5159,942.2473837637239,15,16.803051477485994,7.713682843775706,18.31918445754708
5160,867.7368656451888,15,17.33419914372153,6.6697727047274995,15.048531565177194
5161,984.9865934495825,15,18.090630875576053,5.656383730970536,15.118689758344079
5162,812.1001556415356,15,18.70433069122597,6.720968338067722,15.313514512204607
5163,897.851076238476,15,18.145561101376053,5.605251310975003,13.69812287647957
5164,940.5670983773404,15,18.452368638515505,4.456735071951837,11.602457402011058
5165,844.3875002328217,15,17.090121294018047,6.875914988707599,14.883624285118207
5166,1095.3963432772518,15,16.112755658158413,7.2963504486829756,19.31692761574986
5167,862.7292093768842,15,15.331449841287876,6.915224796077551,13.720037240717236
5168,839.1059390129797,15,16.371851057441674,4.916458671026707,10.131138015214695
5169,861.0604621660689,15,19.07360549054048,7.826540053910452,19.280909439885704
5170,1030.7183399479172,15,20.502808134621926,4.101018246764624,12.999789257691889
5171,927.6516977815528,15,16.18473318210026,5.330741189502563,12.005198484117127
5172,969.6247819257615,15,15.759887504408539,5.040369738139582,11.553417683505383
5173,806.3027470959082,15,20.245032523844753,4.192504910459403,10.265531908552411
5174,810.3293925719944,15,17.136108313761028,5.622918771954674,11.7118866220364
5175,933.7476649481048,15,21.660496074591467,6.4924593606510985,19.696924780858026
5176,1044.9965729604871,15,20.000225794272612,7.530211453940405,23.607402006905904
5177,1065.5716636122695,15,17.287292330701217,7.95875886476588,21.99106411004107
5178,826.011970278692,15,17.026799234555934,7.232358345617593,15.257751998046619
5179,961.5089306303068,15,18.665888703899164,5.874722074851299,15.81541451202394
5180,1073.9689058837812,15,15.554012677947465,6.894817703868123,17.276199217008052
5181,916.3918263193659,15,15.823735588517092,7.374495154358563,16.04034769243519
5182,1048.8697494285107,15,16.231005169213347,5.861228785674726,14.967418741369775
5183,840.1086963198309,15,20.423065153131923,7.140217736102,18.376344234305474
5184,1080.6183469003395,15,18.597001514883857,5.930609673251507,17.877462012946076
5185,1025.4269952593909,15,15.073969859421101,5.545983963506891,12.858853767899957
5186,1082.4003178360704,15,19.71461569230476,6.104363351135045,19.53924875864908
5187,1002.985170065752,15,17.96583125062348,6.7034189505085795,18.118800771316124
5188,909.0211795998281,15,18.575966554746586,6.9075282252743895,17.496023357827557
5189,1081.4543517574168,15,16.498813703890548,5.426945075568431,14.524714232986902
5190,882.6700328927535,15,18.862475598758724,6.285281006224139,15.696868915453372
5191,899.6517566185198,15,21.854072678260422,7.639483496321788,22.530045634834583
5192,1010.242525400522,15,15.51411283704033,7.9052516004425595,18.58487085331396
5193,1029.594889857616,15,16.987421797651013,4.908992364735818,12.878861254226239
5194,1078.8210451547461,15,16.70098315002581,4.771324662853366,12.895009776949534
5195,861.4407227168629,15,16.739845175258257,6.7067425337145945,14.507070736696837
5196,1039.399410565767,15,17.650944502957643,5.658735543293775,15.572598003412656
5197,1021.563816019089,15,20.72676849320917,4.096889353672548,13.011956188514183
5198,819.1383668760793,15,21.39001082975071,5.3874474825891365,14.159326004845243
5199,916.166942363062,15,16.41550561221281,7.2269789738890085,16.303352979490896
5200,884.8296371180296,15,18.80064956563679,7.189707721532731,17.94051930531453
5201,891.3471273062091,15,19.45829280515836,5.978740595266327,15.554375289564119
5202,1094.8840638664103,15,18.652792320546915,5.890311739550141,18.04436189100318
5203,992.8332240439784,15,18.038534759378436,6.31802976973751,16.972682473923186
5204,1015.3028473380499,15,16.343828541014666,4.8775868422543045,12.140754331145772
5205,1092.9852911945027,15,18.41753551439467,6.104174499563822,18.43164226799734
5206,913.1605347372916,15,17.808503793979302,4.0441854402265935,9.864995404201707
5207,1040.5520505358418,15,20.56894353751589,5.902238219132535,18.948890601697617
5208,930.3592889913486,15,20.345230514140965,5.34420418500237,15.173564488633321
5209,1060.860101544494,15,15.937990768439695,6.6994784236146385,16.99119557720039
5210,854.1972623933909,15,15.619633367941473,6.55341433661051,13.115591960294534
5211,1084.305853119284,15,21.357077602592522,5.5233435207312365,19.186110508495812
5212,865.631512523264,15,18.748558722751483,4.029091925914367,9.80842737458147
5213,897.8661520942794,15,21.004606560978136,5.009094517579841,14.17022142165042
5214,1026.8576702320343,15,15.407057843964807,6.533391400756649,15.504576213775442
5215,918.126542469622,15,18.685609315651412,4.289493372070018,11.038423880898272
5216,982.463413029934,15,18.775985602033654,4.430569687333856,12.259421036754581
5217,933.3720503208285,15,21.02491422779505,6.588140098268349,19.392915701146368
5218,1022.7109811269345,15,15.683269987607952,7.023069603797169,16.896928630044755
5219,868.4993757105833,15,16.683118945731366,5.286198832050848,11.488980974795256
5220,817.537396171063,15,17.845768197209093,5.958692262066247,13.040225178326654
5221,889.9788192419198,15,21.060890327939596,7.782845459934634,21.88195212625678
5222,942.2925994605291,15,21.57218320549397,7.782174248703878,23.72859861671674
5223,850.4060156578036,15,21.949072337155396,5.230011097853721,14.643212436272302
5224,906.4391868969166,15,21.71435440520965,7.239951500068361,21.375314349895582
5225,919.9949054880706,15,15.041592290910481,6.375776211227436,13.2343787444672
5226,817.2175531064821,15,15.333958390177104,7.90193797340152,14.8530910107591
5227,974.9921744552614,15,16.03324773410312,5.9104542788443855,13.85909124806625
5228,1065.3030283913863,15,17.442034677391913,7.098827472062246,19.785552746285543
5229,845.5228738859157,15,20.80942621690871,7.0725485184594845,18.666060151716703
5230,979.3424040204542,15,21.248593367348363,5.989731470532305,18.696630986047555
5231,999.4217614732538,15,16.30784084406208,7.182520457189231,17.559550587992337
5232,925.8004041257865,15,19.33764906133796,5.044161333227986,13.545694236313803
5233,1010.329276209281,15,21.421533895456935,4.489012145160915,14.573220717844716
5234,923.2194630473036,15,18.246122151519245,5.700654978621265,14.404279691018894
5235,951.3911863932304,15,15.724805003669488,7.774522626534338,17.446542928286572
5236,802.2059133663281,15,18.204695550592376,6.0029784328101155,13.150047496227462
5237,1007.5160342404066,15,17.6305643160164,6.541036554587707,17.428339652237923
5238,998.4028036834173,15,19.04360597246205,6.496649823631501,18.528305224498954
5239,811.5202631979033,15,18.070610790849727,4.530291469078122,9.965282252218831
5240,910.4750322185399,15,15.121421487976026,5.561187529508841,11.484694809878894
5241,1093.7095522375002,15,21.9579841338957,6.827755891687499,24.59595653117773
5242,926.220968770585,15,18.804781664113996,7.887960394322905,20.608144198538774
5243,950.5836215395525,15,18.315415288392266,4.672070953188104,12.201347221227742
5244,1072.9790474479155,15,21.68232160052838,5.641767561356465,19.688084815221934
5245,1015.1785627597269,15,16.09102257310954,4.380375199210917,10.733185934666224
5246,974.6210393372671,15,16.324663217816738,4.9695058385970245,11.859994210199618
5247,1039.3414044023218,15,20.656103243439485,5.507037373304601,17.734375801680454
5248,1059.309879936792,15,16.82581756017506,6.162572991809402,16.476028472523915
5249,937.06642152118,15,20.59458974404069,4.922267528956324,14.248855889068173
5250,942.5325094795506,15,16.900734380359516,4.910250644714743,11.732669450674765
5251,915.8152806955508,15,15.23231341157501,7.111319916560815,14.880421333120792
5252,1090.0118420055383,15,18.61910306720701,7.850566651787525,23.89913796658494
5253,1009.1498762871051,15,16.37680503888803,5.294451871005824,13.124933570728142
5254,824.9669198624217,15,20.304924050527298,6.75196807454272,16.965221835372976
5255,1058.8878869939056,15,19.488397432625035,5.032321845431683,15.577070159743254
5256,944.1679822508804,15,21.465218675845424,7.711809019862528,23.444021504966706
5257,820.6261719267462,15,20.480918500860152,6.691609440661593,16.87006039230958
5258,964.9151765489933,15,16.265431683885087,7.21070741855028,16.975550393375986
5259,925.1492836927106,15,20.601107656653575,4.197416172796659,11.999846181698054
5260,1063.3248214587875,15,19.492159313698163,6.3940238729624985,19.878857322493296
5261,861.1983810828162,15,19.682661492324375,6.110449325433529,15.536437204330179
5262,1047.939382847655,15,20.825840201791042,5.1719876276461285,16.931187921430542
5263,967.3066073556358,15,19.016768484322583,5.049719940229272,13.933474440772402
5264,816.3830909640407,15,18.26202460047109,6.3200992092678785,14.133771933673396
5265,1091.5535903976454,15,19.456487247511095,6.825942540028901,21.7451988474794
5266,953.78457323096,15,17.085702002708516,4.132691028140756,10.101998917239534
5267,887.2630562694748,15,16.278179917609695,6.2696063276948175,13.582814645183545
5268,940.8220525967774,15,19.316114866498726,4.6818381157865145,12.762475458627558
5269,1057.3573350552467,15,16.636938583598344,4.561450925544403,12.03620183208535
5270,891.470937315519,15,15.559405765426247,6.492477952378739,13.508338615352613
5271,857.8029189460101,15,15.003879292096777,5.243480468869892,10.12283120056507
5272,838.7213740792645,15,19.25823580980047,5.763520932539456,13.964112687268042
5273,889.3578195170634,15,17.535041484361656,5.439995237759092,12.725448687873909
5274,1034.014426112013,15,20.26617679471419,6.5933452806100945,20.725046011232486
5275,941.4879095585785,15,17.626234788191717,5.8804790642658755,14.637882787316437
5276,868.244481108062,15,18.40202413766759,7.85383464815179,18.822644509034728
5277,849.8554998829247,15,17.849594809707696,5.409531036425861,12.309044086636762
5278,899.8188429531137,15,19.554023537765424,6.961137361051341,18.372264097166855
5279,1081.9773118657126,15,17.492974134104777,5.029170270332179,14.278066708547959
5280,902.9080137770073,15,21.746373549596164,6.035012370504587,17.774597506328725
5281,1096.4372227863905,15,21.55302890618971,6.210279007607828,22.013771457363436
5282,945.5691367296068,15,20.93619531860097,5.316437124250928,15.787122932113688
5283,853.7491754870452,15,21.442101894009237,5.8871221156505165,16.165604755075535
5284,1067.342027538053,15,18.14397781921574,5.117114551593969,14.864575630664985
5285,938.106611940448,15,18.755012777526446,4.024003126695928,10.619868273309864
5286,1012.9014030513573,15,20.19464814790771,4.862593206551515,14.919788324965635
5287,1095.1134749627454,15,19.87302147456979,6.8002566899728025,22.199315836932147
5288,815.0526050959922,15,21.234750169238296,7.083852097941508,18.390500119728685
5289,829.0083679362701,15,20.014317190796866,5.120811468555679,12.74470356538624
5290,1016.1370224388269,15,21.985192957599224,5.632171995272287,18.87338175232093
5291,884.5475009886416,15,17.439540598821136,4.149462640554445,9.601505125038445
5292,855.2904190850297,15,20.830984195675924,4.948251604390722,13.22410928862323
5293,811.8085639459189,15,19.88344375982865,7.116877133489197,17.231614134009654
5294,806.5540135958605,15,19.83970511650513,6.4239450810602285,15.419196676077101
5295,1032.3456809359373,15,17.280849163914993,4.823082087817486,12.90643020718724
5296,840.330028210865,15,20.499212546961157,5.029767980489728,12.996495841949638
5297,940.3161847913452,15,21.302632156433194,7.26720809195824,21.835645487472853
5298,981.7690445538449,15,16.52983923064394,4.836336811779603,11.772962524868355
5299,928.5055401706538,15,19.37847785981693,5.336630903388524,14.403319230929382
5300,808.1319957008699,15,17.744943803719426,6.657434766618577,14.320398677014511
5301,1035.0504507763726,15,21.92683683506414,6.244449542832315,21.25802549119766
5302,803.153967362496,15,18.35182971082177,5.843480820935257,12.919361833386088
5303,1028.5669683132453,15,16.5982412165786,7.598964363918977,19.45988689868803
5304,1067.991348136437,15,17.673003376552828,4.878841850860207,13.81293901885983
5305,929.8519763171516,15,19.576868728716384,6.9656795634519995,19.020056307643205
5306,960.6627419293395,15,15.532625599447034,4.636255362472733,10.377062423863059
5307,943.0950177852961,15,19.225213441548664,6.462935333928581,17.57711888949869
5308,916.7625855870316,15,21.518573314252286,7.482494253645253,22.141549284179227
5309,1066.227360611108,15,20.952539513604954,5.831607141912551,19.541865029026674
5310,1068.180053200997,15,15.473714756605883,6.897178028765316,17.100221889659664
5311,900.7449093924604,15,21.953729151173476,7.281573411995953,21.5986501392461
5312,984.5209262044094,15,19.891088465927155,4.5441056995104105,13.348214729615957
5313,1078.0722686437593,15,16.135965770198165,6.82330758112844,17.804469852626127
5314,1088.6175496824055,15,15.086912624185965,7.679364095954705,18.91874068534744
5315,952.6877121266143,15,16.198978454045058,6.3054824394221765,14.596467715102834
5316,935.847441585298,15,20.86723144480017,4.744488978115024,13.897945090952213
5317,883.6082947785577,15,15.151475274616146,4.507770126355772,9.052483162664116
5318,1087.661561957123,15,16.632031125326606,5.038941321866991,13.673183113491737
5319,842.8442913418602,15,20.30113916734413,4.414053076066731,11.329130201983222
5320,973.9488728143175,15,19.102773751286946,6.05357628634019,16.894131491783007
5321,884.7650802555917,15,20.47914997252134,4.278818730826938,11.629339451325464
