Hour,Plant Capacity (MW),Efficiency (%),Demand (MW),Fuel Consumption (tons),Power Generated (MW)
5116,100,40,56.50842722848694,2.946324312881865,22.603370891394775
5117,100,40,80.73043743902201,2.5207536643108677,32.2921749756088
5118,100,40,61.515637688171196,2.6565247571938038,24.60625507526848
5119,100,40,73.96625358768705,2.7536771328639436,29.58650143507482
5120,100,40,52.555886386385886,2.4883830886809966,21.022354554554354
5121,100,40,84.03064060337324,1.9953646570537937,33.6122562413493
5122,100,40,77.06581908210268,1.734580497650286,30.82632763284107
5123,100,40,82.37114494793164,1.8559099607372251,32.94845797917266
5124,100,40,63.7703190029873,2.760621077107444,25.508127601194918
5125,100,40,63.930148768076556,2.544145857430262,25.572059507230623
5126,100,40,90.0680266545379,2.1836936452892273,36.02721066181516
5127,100,40,85.9281156492413,1.544107615770679,34.37124625969653
5128,100,40,78.98643255993073,1.8993065556508246,31.59457302397229
5129,100,40,81.40717378910402,2.5933462396886457,32.56286951564161
5130,100,40,54.70220897505527,2.2685808526425344,21.88088359002211
5131,100,40,92.80856522256268,2.153298741723675,37.123426089025074
5132,100,40,88.49535165058313,1.9705191011698617,35.39814066023325
5133,100,40,79.52457669117238,2.410397745865536,31.809830676468955
5134,100,40,95.92975655504536,2.9495780780575336,38.37190262201814
5135,100,40,58.43189538496999,2.851685464946259,23.372758153987995
5136,100,40,84.33286930170834,1.5457469071264232,33.73314772068334
5137,100,40,98.14908888260804,2.2214307338751684,39.25963555304322
5138,100,40,65.50044822849604,1.9942039470704216,26.200179291398417
5139,100,40,50.764615703375476,2.2659069935097014,20.30584628135019
5140,100,40,86.74337334845666,2.409320534807572,34.69734933938266
5141,100,40,50.349016222806355,1.8000421019963202,20.139606489122542
5142,100,40,93.62668245910835,2.6723521043223846,37.450672983643344
5143,100,40,52.81506260517849,2.2126020751289497,21.126025042071394
5144,100,40,82.63823649359387,2.9880090823473693,33.055294597437545
5145,100,40,68.85920722115752,1.537691078615342,27.543682888463007
5146,100,40,60.167032685836645,1.7845787642796878,24.066813074334657
5147,100,40,94.91291999269146,2.5344447008405973,37.965167997076584
5148,100,40,87.31229259634311,2.5427696197883383,34.924917038537245
5149,100,40,67.022028307163,2.3732823366254174,26.808811322865196
5150,100,40,64.20765464286126,2.957940043035943,25.6830618571445
5151,100,40,86.80061470805697,2.1229725130799,34.72024588322279
5152,100,40,91.82853813031653,2.125555218101279,36.73141525212661
5153,100,40,85.79252321479046,2.86571454483626,34.317009285916185
5154,100,40,81.99946125178707,2.307662672995216,32.79978450071483
5155,100,40,61.39623625943244,2.0305914923784005,24.558494503772977
5156,100,40,92.64019916382361,2.5784069787507886,37.056079665529445
5157,100,40,87.48309917291874,2.429505927281291,34.993239669167494
5158,100,40,75.86371448832072,1.9596150754298873,30.345485795328287
5159,100,40,75.57938811333904,1.9468931971218235,30.231755245335616
5160,100,40,78.45865139036732,2.093419196290882,31.38346055614693
5161,100,40,91.41381970893313,1.6074300984902905,36.56552788357325
5162,100,40,87.11297744187787,2.9139253537314587,34.84519097675115
5163,100,40,92.81224969729416,1.7745300602949976,37.12489987891766
5164,100,40,75.36413858293612,1.7907364534915808,30.14565543317445
5165,100,40,81.23245295091286,2.4705576075256164,32.49298118036514
5166,100,40,92.72859034479899,2.586370570949717,37.091436137919594
5167,100,40,61.61600300883577,2.6052531893998085,24.64640120353431
5168,100,40,72.20103401281119,2.0626125352563465,28.880413605124478
5169,100,40,81.03261184896935,2.809993429364888,32.41304473958774
5170,100,40,95.75731286790507,2.3159985926220665,38.30292514716203
5171,100,40,50.79180055230625,2.157881328243833,20.3167202209225
5172,100,40,60.628657908661374,2.715579691298501,24.25146316346455
5173,100,40,61.72252538806452,1.8653418738357566,24.68901015522581
5174,100,40,66.3306340130897,2.790278165153279,26.532253605235883
5175,100,40,64.08933102103394,2.308244091847391,25.635732408413578
5176,100,40,79.50693927811193,2.8500872365097045,31.802775711244774
5177,100,40,94.28101321273726,1.8024187965836387,37.7124052850949
5178,100,40,81.84889205361947,2.9040946140036388,32.73955682144779
5179,100,40,62.07632794771796,2.531815112958585,24.83053117908718
5180,100,40,93.18764250350424,2.427492790203578,37.27505700140169
5181,100,40,81.60228945737566,2.133101279224511,32.640915782950266
5182,100,40,60.94810624939508,2.934472499948586,24.379242499758035
5183,100,40,68.08332685832517,2.1658794424672694,27.233330743330065
5184,100,40,89.49824033698913,2.2478144286713637,35.799296134795654
5185,100,40,86.94655907435572,2.672247162877969,34.77862362974229
5186,100,40,78.82911847528213,1.9272636444190592,31.531647390112852
5187,100,40,57.23837513702809,1.9372429692206876,22.89535005481124
5188,100,40,90.16446486572521,2.66294653143183,36.06578594629008
5189,100,40,65.3771264276374,1.6928696837851618,26.150850571054963
5190,100,40,88.57989694995811,2.734446780439535,35.43195877998325
5191,100,40,82.37831828811294,2.437762512464772,32.95132731524517
5192,100,40,63.20851408217591,2.3086256496049065,25.283405632870366
5193,100,40,60.61846140663283,1.8436640732698222,24.24738456265313
5194,100,40,56.54549616288594,2.6795522540166132,22.61819846515438
5195,100,40,62.09731182940579,2.707429634263124,24.838924731762315
5196,100,40,57.891451122457,2.224412801814777,23.156580448982798
5197,100,40,80.85256238938757,2.083753462285813,32.34102495575503
5198,100,40,79.93915594886268,1.8692427562859097,31.97566237954507
5199,100,40,79.30860300663986,2.631351025633762,31.72344120265594
5200,100,40,82.09449046124192,2.4591778846900594,32.83779618449677
5201,100,40,90.73922669822832,1.8099465440502867,36.29569067929133
5202,100,40,95.67763557749018,2.691702119527351,38.27105423099607
5203,100,40,61.51877689508811,2.823307970037689,24.607510758035247
5204,100,40,79.38872450844629,1.5888708941223688,31.755489803378513
5205,100,40,53.91681106236357,2.658630957036062,21.566724424945427
5206,100,40,56.007121917779756,2.779202900141479,22.4028487671119
5207,100,40,82.71696564806953,2.9872618492118206,33.086786259227814
5208,100,40,74.32902808452255,1.8564022484060505,29.73161123380902
5209,100,40,87.9166043417217,2.056504807821379,35.166641736688675
5210,100,40,71.28387404952856,2.9492866383013183,28.513549619811425
5211,100,40,56.37992034164691,1.6410233254403765,22.55196813665876
5212,100,40,93.60268269154128,2.2855617658721314,37.44107307661651
5213,100,40,54.144423557266116,2.2601168697568315,21.657769422906448
5214,100,40,59.4482321267691,2.4098216083217454,23.779292850707638
5215,100,40,63.84884329809255,1.9961889222694351,25.53953731923702
5216,100,40,99.76403035327134,2.888877133007687,39.90561214130854
5217,100,40,70.8429910087992,1.9050918914386092,28.337196403519684
5218,100,40,75.08542652390574,2.4745432763766035,30.034170609562295
5219,100,40,88.48483754869342,2.2438905341324045,35.39393501947737
5220,100,40,81.82077926694069,1.9000101787201198,32.728311706776275
5221,100,40,92.07103459706667,1.7832806935836405,36.82841383882667
5222,100,40,74.32167292939468,2.9348431863864883,29.728669171757872
5223,100,40,98.6088843746611,2.341937192393679,39.44355374986444
5224,100,40,89.84061807931539,2.4062863683366627,35.936247231726156
5225,100,40,70.06826941566325,2.6743431885629674,28.027307766265302
5226,100,40,69.0635911472624,1.6218399878996748,27.62543645890496
5227,100,40,96.47455960221089,2.570646401695168,38.58982384088436
5228,100,40,84.22078179073586,1.7477102063584806,33.68831271629434
5229,100,40,81.07168172628192,2.6107216276146836,32.42867269051277
5230,100,40,87.89153187169055,1.7119930074410659,35.15661274867622
5231,100,40,78.04169140558557,2.7487405498103943,31.216676562234227
5232,100,40,57.95833865428634,2.5215243910905185,23.183335461714535
5233,100,40,65.96077310392155,2.0788354332786305,26.384309241568623
5234,100,40,77.89724318544849,2.038251665853875,31.158897274179395
5235,100,40,50.908391046358346,1.7234205953338795,20.36335641854334
5236,100,40,71.86753524816139,2.856080033649175,28.747014099264554
5237,100,40,87.79014396379684,1.6777939092732186,35.11605758551874
5238,100,40,58.211700225813615,2.2081160827936883,23.284680090325445
5239,100,40,53.227947507845286,1.8547776821847053,21.291179003138115
5240,100,40,91.80145703638493,2.9944912620285393,36.72058281455398
5241,100,40,80.8636934231681,2.3787660772780472,32.34547736926724
5242,100,40,58.8289486244732,1.7243767550865192,23.53157944978928
5243,100,40,90.31524902915967,2.5013459964327107,36.12609961166387
5244,100,40,82.90647357436062,2.9874135258338272,33.162589429744244
5245,100,40,66.70596348242191,2.407564920923061,26.68238539296876
5246,100,40,68.80981359808696,2.186068641834292,27.523925439234787
5247,100,40,57.794408159352415,1.939905182427982,23.11776326374097
5248,100,40,91.76277971043702,1.638185122243152,36.705111884174805
5249,100,40,75.4503325821871,1.8423694484848314,30.18013303287484
5250,100,40,77.85095383218302,2.3304311693473108,31.14038153287321
5251,100,40,94.17459575988738,2.630678547974373,37.669838303954954
5252,100,40,50.79153082265469,2.8168963353444747,20.31661232906188
5253,100,40,53.3461531261646,2.690568375559006,21.33846125046584
5254,100,40,58.078949092990754,1.6881978020586266,23.2315796371963
5255,100,40,51.501890654407276,2.66018982751957,20.60075626176291
5256,100,40,82.90780783121997,2.3724068192187087,33.16312313248799
5257,100,40,81.69397340941603,2.2036613362572357,32.677589363766415
5258,100,40,60.54009514644928,2.359146177708121,24.216038058579713
5259,100,40,57.47032224433474,1.5121129931587314,22.988128897733894
5260,100,40,57.284235069330336,1.6015953644565402,22.913694027732134
5261,100,40,97.6620706659321,2.288773918609472,39.06482826637284
5262,100,40,84.67522643123708,1.7604288742223364,33.87009057249483
5263,100,40,79.27144142325396,2.3183114282001496,31.708576569301584
5264,100,40,66.12434359025471,2.0313203578122225,26.449737436101884
5265,100,40,71.65215989543948,2.861118031012129,28.660863958175792
5266,100,40,54.47029405996038,2.9245251409566806,21.78811762398415
5267,100,40,99.90759440275008,2.9696761696027796,39.96303776110003
5268,100,40,87.75427317858174,2.848406993824228,35.101709271432696
5269,100,40,81.0726578414114,2.978836276788499,32.42906313656456
5270,100,40,79.38835976139411,2.5592206886090425,31.755343904557645
5271,100,40,75.21571860165862,2.940813419851577,30.086287440663448
5272,100,40,62.87137138373479,2.4626886981852407,25.148548553493914
5273,100,40,61.319520172986685,2.7138213103285804,24.527808069194673
5274,100,40,77.47662285946122,1.6978649890855655,30.990649143784488
5275,100,40,53.51004072789758,2.523899381403837,21.40401629115903
5276,100,40,53.723539943426786,2.8966549640028894,21.489415977370715
5277,100,40,78.04068015801751,2.310072362299144,31.216272063207
5278,100,40,95.99060241051197,1.7802295702954638,38.396240964204786
5279,100,40,95.71359255649273,2.290332841087502,38.285437022597094
5280,100,40,50.54141503303961,2.5604114910892326,20.216566013215846
5281,100,40,55.369710782372486,2.654682748646097,22.147884312948992
5282,100,40,79.15388468793475,2.285553014897976,31.6615538751739
5283,100,40,92.4237860903082,1.826052036327975,36.96951443612328
5284,100,40,97.72245433284144,2.890033182868121,39.08898173313658
5285,100,40,93.02911130228895,2.660426124680036,37.211644520915584
5286,100,40,83.88065676482279,1.9060326009264061,33.55226270592912
5287,100,40,60.02625387946179,2.7177193760945615,24.010501551784714
5288,100,40,53.631073698948114,2.021793974277089,21.452429479579248
5289,100,40,52.375789134282236,1.9686470170025712,20.950315653712895
5290,100,40,80.60383923127057,2.794614941020716,32.24153569250823
5291,100,40,51.809430200767885,2.809852810225682,20.723772080307153
5292,100,40,86.96199782327753,2.0977221042284686,34.78479912931101
5293,100,40,85.62353686754845,1.5133842076223467,34.24941474701938
5294,100,40,53.98054123883394,1.7798484320999879,21.592216495533577
5295,100,40,95.33111825183974,2.863944492336838,38.1324473007359
5296,100,40,76.09646443126512,2.8481240055825867,30.43858577250605
5297,100,40,95.22192836688657,2.180017122140171,38.08877134675463
5298,100,40,95.0805028094161,1.956175060913818,38.03220112376644
5299,100,40,59.85170319435591,1.9541224381577575,23.940681277742364
5300,100,40,69.02888139681424,2.845792203942807,27.6115525587257
5301,100,40,56.73131667519081,1.9870999664632747,22.692526670076326
5302,100,40,88.74890050681603,2.2673703896101642,35.499560202726414
5303,100,40,75.20624577689313,2.5965165758893467,30.08249831075725
5304,100,40,96.44037876974909,1.8142215624141282,38.57615150789964
5305,100,40,60.41076074381387,1.8807586223788404,24.164304297525547
5306,100,40,84.4183830759613,2.03709283964269,33.76735323038452
5307,100,40,99.46184138863543,2.481335084021085,39.784736555454174
5308,100,40,83.26906309104956,2.726235976719492,33.307625236419824
5309,100,40,53.438696641535635,2.3200586449964993,21.375478656614252
5310,100,40,79.42121748475952,1.6993931049744355,31.768486993903807
5311,100,40,58.992137484061836,2.1693682846045816,23.596854993624735
5312,100,40,51.52513887096577,1.691536083184791,20.610055548386306
5313,100,40,66.7480348652607,1.632445754500043,26.699213946104283
5314,100,40,63.30520415270328,2.3844251547771718,25.322081661081313
5315,100,40,89.43854494078771,2.9343181676968846,35.77541797631508
5316,100,40,68.68402705390503,2.756417750001089,27.473610821562012
5317,100,40,86.64793901925982,2.6617068938137396,34.65917560770393
5318,100,40,50.81194959746657,2.5905839487980007,20.32477983898663
5319,100,40,50.74060667166955,2.845691785703546,20.296242668667823
5320,100,40,51.465672877377855,2.6292526262141664,20.586269150951143
5321,100,40,60.96792208912902,2.440316017951157,24.387168835651607
5322,100,40,68.69938925142809,2.0470201204105805,27.479755700571236
5323,100,40,80.39229015584273,1.651415834789689,32.15691606233709
5324,100,40,99.29569429134864,2.1915500457660153,39.718277716539454
5325,100,40,67.72047835071663,2.887176354218051,27.088191340286652
5326,100,40,52.78294533785831,2.374650398062729,21.113178135143325
5327,100,40,59.74500808329243,1.7767562698427004,23.89800323331697
5328,100,40,94.8925916907431,2.4735349627212657,37.95703667629724
5329,100,40,84.96895950738545,2.1981933511207568,33.98758380295418
5330,100,40,89.51004120192799,2.8970701328744495,35.804016480771196
5331,100,40,56.20841028363963,1.7414098650930039,22.483364113455853
5332,100,40,56.74934943537539,2.5680176227601437,22.69973977415016
5333,100,40,55.6123003772448,2.522403697210202,22.244920150897922
5334,100,40,92.85845821547625,2.975312367782257,37.1433832861905
5335,100,40,60.49838043468022,2.347368189927658,24.19935217387209
5336,100,40,82.15758726898608,2.8073610539004603,32.86303490759443
5337,100,40,75.80831830916296,1.5370709062971462,30.323327323665183
5338,100,40,77.21949559369268,1.684337952336199,30.887798237477075
5339,100,40,59.771767919563416,2.0189078592697958,23.908707167825366
5340,100,40,81.76230467269947,2.4289910957358565,32.70492186907979
5341,100,40,52.15502672291656,2.173619017451113,20.862010689166624
5342,100,40,99.67361381288143,1.8040443710198832,39.86944552515257
5343,100,40,51.33794532463645,2.3838056098371516,20.53517812985458
5344,100,40,52.507827035793106,2.350048589012044,21.003130814317245
5345,100,40,66.23237099458407,2.286671217781273,26.49294839783363
5346,100,40,91.58126778847691,1.6358341681660473,36.632507115390766
5347,100,40,62.859460588837145,2.8905382391343464,25.14378423553486
5348,100,40,73.5967506895664,2.3883829555521547,29.438700275826562
5349,100,40,50.898866558809644,1.8959876207979858,20.359546623523855
5350,100,40,53.943965824182214,2.531127285591781,21.577586329672886
5351,100,40,80.39830242703536,1.976861986303331,32.15932097081414
5352,100,40,59.717923472471426,2.258784040161639,23.887169388988568
5353,100,40,84.71272815097626,2.0116976565884745,33.8850912603905
5354,100,40,89.26955875085886,2.8205910398065397,35.70782350034355
5355,100,40,92.51670997361416,2.990970876802395,37.00668398944566
5356,100,40,56.68996689996613,1.741773097991848,22.67598675998645
5357,100,40,72.77542745159624,1.5353684258348954,29.110170980638497
5358,100,40,97.35407249519228,1.8289837604730637,38.94162899807691
5359,100,40,88.60417712221539,2.3849279746464203,35.441670848886154
5360,100,40,55.84801909230742,1.7609267093662995,22.339207636922968
5361,100,40,75.12501225091971,2.71722663690923,30.050004900367885
5362,100,40,96.11902909194194,2.1130058651916634,38.44761163677678
5363,100,40,72.00194027615929,2.4157991110711943,28.800776110463715
5364,100,40,91.87088044204845,2.1834267624342885,36.748352176819374
5365,100,40,74.79218605942786,2.8549918824284304,29.916874423771148
5366,100,40,55.34058386228769,1.5527030055934166,22.136233544915072
5367,100,40,57.39274630297537,2.5939528434848995,22.957098521190147
5368,100,40,52.333787640408985,2.4782582000113003,20.933515056163596
5369,100,40,59.765737028778226,2.47427254647864,23.906294811511287
5370,100,40,94.68070499352172,2.1209840895573078,37.872281997408685
5371,100,40,82.50990229716282,1.5235128427138462,33.00396091886513
5372,100,40,86.94284674414556,2.533861082951937,34.77713869765822
5373,100,40,81.08307291966639,2.74420681921238,32.43322916786656
5374,100,40,69.32696460691739,1.6278454664810222,27.730785842766956
5375,100,40,60.84305663980008,2.162426256365953,24.337222655920034
5376,100,40,96.28072920049154,1.7438922809205812,38.51229168019661
5377,100,40,75.74148907790108,2.416406679644412,30.296595631160432
5378,100,40,74.05499406039696,2.678407314538555,29.621997624158784
5379,100,40,99.80520442967729,2.5000598473911095,39.922081771870914
5380,100,40,69.19649941942383,1.9770901057288282,27.678599767769533
5381,100,40,92.70626574461195,1.7095990542485757,37.08250629784479
5382,100,40,93.11720301584282,2.6914022190756937,37.24688120633713
5383,100,40,61.633510517889775,1.9858752877390382,24.653404207155912
5384,100,40,54.7419846175081,1.533209747616639,21.896793847003238
5385,100,40,98.78100578579321,2.3571318215238763,39.512402314317285
5386,100,40,71.29484320677835,1.8700159653500674,28.517937282711344
5387,100,40,50.11101610050977,2.7618089975372655,20.04440644020391
5388,100,40,74.95089169144794,1.7148828065861679,29.980356676579177
5389,100,40,80.96501818737252,2.1522012735888754,32.38600727494901
5390,100,40,88.80441237240171,1.8796953054165177,35.52176494896068
5391,100,40,97.14710591118194,2.534402428831622,38.85884236447278
5392,100,40,95.75853144727316,2.322796364036132,38.30341257890926
5393,100,40,97.00679100274343,2.686481578872894,38.80271640109737
5394,100,40,51.60625741297364,2.1879188628354784,20.642502965189458
5395,100,40,85.58870669152338,1.5072126473165934,34.23548267660935
5396,100,40,61.29289814028433,1.8227947208092434,24.51715925611373
5397,100,40,59.3776343602827,2.9987356622914105,23.75105374411308
5398,100,40,90.01592842996251,2.1080174839642654,36.006371371985004
5399,100,40,70.85648445864399,2.430352661829338,28.342593783457595
5400,100,40,95.83000378911679,2.857397412088136,38.332001515646716
5401,100,40,52.12175453978533,1.5307862732176327,20.84870181591413
5402,100,40,90.10904147435815,2.489411094596093,36.04361658974326
5403,100,40,56.84172056412979,1.932565460967655,22.736688225651914
5404,100,40,58.82886007824922,1.9188723830286472,23.53154403129969
5405,100,40,73.86758577622496,1.8372771048724603,29.54703431048998
5406,100,40,69.77949704363998,2.73409382443674,27.911798817455992
5407,100,40,74.30861530643355,2.0594215986697417,29.72344612257342
5408,100,40,97.00132610155276,1.6006748073906385,38.8005304406211
5409,100,40,82.86944677817866,1.6452767368247447,33.147778711271464
5410,100,40,64.51546909210003,1.722921544030203,25.80618763684001
5411,100,40,58.645435615892254,2.8483913808763877,23.4581742463569
5412,100,40,71.00231375654668,2.1411651397610134,28.400925502618676
5413,100,40,72.58205136338688,2.874074009399281,29.032820545354753
5414,100,40,80.0647204949758,2.7262192091431867,32.02588819799032
5415,100,40,63.3001351769884,2.756823931886772,25.32005407079536
5416,100,40,88.37546235484083,1.930247716697749,35.350184941936334
5417,100,40,54.92301227396908,1.9069716190643036,21.96920490958763
5418,100,40,78.02266818003272,2.340102569756742,31.20906727201309
5419,100,40,81.17658266220556,2.126887442984926,32.47063306488223
5420,100,40,60.34157905325726,2.26359103245052,24.136631621302907
5421,100,40,91.30056752498106,1.5798063027865492,36.520227009992425
5422,100,40,80.77160626038388,2.9573852868937918,32.30864250415355
5423,100,40,82.28611073239864,1.5872532117601847,32.91444429295946
5424,100,40,74.88717528817193,1.768246946492831,29.954870115268776
5425,100,40,95.47971085881693,2.517300787252887,38.191884343526766
5426,100,40,84.69637907438121,1.7332523275928748,33.87855162975249
5427,100,40,69.09177824478813,1.6603048915616836,27.63671129791525
5428,100,40,61.930294389204306,1.7304305720563833,24.772117755681723
5429,100,40,53.55308374117436,1.5928803648246137,21.421233496469743
5430,100,40,58.26804185901798,1.8769781103875165,23.30721674360719
5431,100,40,99.63414760418298,1.9066789065222218,39.8536590416732
5432,100,40,70.33834479958202,2.2479331313224824,28.135337919832807
5433,100,40,94.93436136387034,2.1580837758071625,37.973744545548136
5434,100,40,58.52846784426322,2.2105701227232677,23.41138713770529
5435,100,40,71.26804356704248,2.424059256313354,28.507217426816993
5436,100,40,98.02592335167243,1.8464421468743157,39.21036934066897
5437,100,40,54.556612570964994,1.7020561966378427,21.822645028385995
5438,100,40,79.69921419062514,2.8183174179683155,31.87968567625006
5439,100,40,95.9585950348151,2.450912009353427,38.383438013926046
5440,100,40,97.48416864771252,1.5909949409021995,38.99366745908501
5441,100,40,92.30037385558879,2.9415774748512304,36.920149542235514
5442,100,40,92.79672161800747,2.5396027534026135,37.11868864720299
5443,100,40,82.60914770587328,1.7275569631305174,33.043659082349315
5444,100,40,61.02115540474963,2.9537016475146007,24.408462161899852
5445,100,40,86.53392722424599,2.0481110148744497,34.613570889698394
5446,100,40,98.91922322293615,2.9767651197971556,39.56768928917447
5447,100,40,76.29667573364054,1.6549134440899327,30.518670293456218
5448,100,40,63.03486795384506,1.7399538255532436,25.21394718153802
5449,100,40,78.67355338824989,2.486129326312266,31.469421355299954
5450,100,40,84.53051781203082,1.5332151977491097,33.81220712481233
5451,100,40,60.41401547122066,1.5280344618273536,24.165606188488265
5452,100,40,85.95946738047112,2.6879742483373503,34.38378695218845
5453,100,40,79.37164294421959,1.7516704976097306,31.748657177687836
5454,100,40,80.61749545740261,2.878184988881411,32.24699818296104
5455,100,40,65.29939648699171,2.138844243257058,26.119758594796686
5456,100,40,57.76334050556006,2.8104785314489136,23.105336202224024
5457,100,40,81.17249476528285,2.126645376129793,32.468997906113145
5458,100,40,79.31164945762859,2.2953450074582102,31.724659783051436
5459,100,40,66.90060938569025,1.974771242514619,26.760243754276097
5460,100,40,64.79468337729436,2.487114626633903,25.917873350917745
5461,100,40,67.3622230831142,1.9773017489145992,26.944889233245682
5462,100,40,74.49416692494101,1.8347551467750738,29.797666769976402
5463,100,40,98.74098675555805,1.621570967944051,39.49639470222322
5464,100,40,88.17823110131032,1.58650402174177,35.27129244052412
5465,100,40,92.58698695827442,1.9589615298034335,37.03479478330977
5466,100,40,75.28247844517655,2.604710017873883,30.112991378070618
5467,100,40,76.30618058893884,1.8084300995154243,30.52247223557554
5468,100,40,60.216233071851384,1.948841175209245,24.086493228740554
5469,100,40,86.05229181505392,2.857757127783186,34.42091672602157
5470,100,40,71.07920028953181,2.458736243716981,28.431680115812725
5471,100,40,87.12234294088556,2.8795835841329644,34.84893717635422
5472,100,40,70.45276906563127,2.866839051005451,28.18110762625251
5473,100,40,55.425859360695405,1.595116023728535,22.170343744278163
5474,100,40,58.65268438929417,2.9325139873925474,23.46107375571767
5475,100,40,90.57850390373417,1.5767669385918834,36.23140156149367
5476,100,40,62.93082447794663,2.88842837662273,25.172329791178655
5477,100,40,63.21772112835347,2.3201001549850737,25.287088451341386
5478,100,40,96.46840450011658,2.2997843743160873,38.58736180004663
5479,100,40,82.88178114334247,2.5698960939297284,33.15271245733699
5480,100,40,55.715377694217814,2.8188169061425947,22.286151077687126
5481,100,40,57.17926350659671,2.4255068334918852,22.871705402638685
5482,100,40,63.61837163601397,2.138099780671982,25.447348654405587
5483,100,40,79.69978439133163,1.6678340144771602,31.879913756532652
5484,100,40,87.64127349528364,2.6838139588423178,35.056509398113455
5485,100,40,63.72482217265985,1.6924402387062076,25.489928869063938
5486,100,40,93.53210187074822,2.5895487917988644,37.41284074829929
5487,100,40,55.459008944207426,2.291887418673039,22.18360357768297
5488,100,40,60.37995840215898,2.0787538871371027,24.15198336086359
5489,100,40,98.52324605714388,2.4194795793800514,39.40929842285755
5490,100,40,56.73724318268288,2.6585341291118145,22.694897273073153
5491,100,40,94.40556538619055,2.911709427675931,37.76222615447622
5492,100,40,85.19675377020477,1.8970453242566998,34.078701508081906
5493,100,40,53.654354532085335,2.9206952403175475,21.461741812834134
5494,100,40,74.18534144499719,2.941422068981688,29.674136577998876
5495,100,40,75.94896765724032,2.72044577171952,30.379587062896128
5496,100,40,96.60698157079187,2.822155762413524,38.64279262831675
5497,100,40,71.05522965385843,2.5386412705757575,28.42209186154337
5498,100,40,72.3381807732138,1.558645829896927,28.935272309285516
5499,100,40,55.62418773931891,2.362617817058088,22.249675095727564
5500,100,40,81.95862817188312,2.620806844441158,32.78345126875325
5501,100,40,60.54484879445483,2.9125547020595026,24.217939517781932
5502,100,40,53.87666291118534,2.3556777705283105,21.55066516447414
5503,100,40,99.8459500035397,2.691301017386075,39.93838000141588
5504,100,40,63.48148139814026,2.5575580763167407,25.392592559256105
5505,100,40,57.052658256440196,1.9212043328213728,22.82106330257608
5506,100,40,84.97451872985881,1.732092112727038,33.98980749194352
5507,100,40,91.08410779609508,2.6263579930168506,36.433643118438034
5508,100,40,53.20387465631733,1.8506525417692612,21.28154986252693
5509,100,40,55.26966537348935,1.8670373319452114,22.10786614939574
5510,100,40,54.50869117910229,2.4659193580509715,21.80347647164092
5511,100,40,52.34796516612556,2.683602696044293,20.939186066450226
5512,100,40,82.97282393171419,2.373498139291854,33.18912957268567
5513,100,40,79.4156594869682,2.827474730818607,31.766263794787278
5514,100,40,83.14033282799664,1.8171649038760118,33.25613313119866
5515,100,40,75.28335816370905,1.8786216443111092,30.11334326548362
5516,100,40,90.87538427027908,2.4554332562361667,36.350153708111634
5517,100,40,77.33341512492878,2.7440522769274454,30.93336604997151
5518,100,40,95.93734673998125,2.3090277025173505,38.374938695992505
5519,100,40,74.28242662519966,1.5155723599538193,29.712970650079864
5520,100,40,89.53293306057994,2.5154146938104116,35.813173224231974
5521,100,40,70.36801768418171,2.720373649526902,28.147207073672682
5522,100,40,71.76119473882214,1.9148154418439611,28.704477895528857
5523,100,40,92.44960226189585,1.5812973433234012,36.97984090475834
5524,100,40,55.38299176788317,2.2769279671613223,22.15319670715327
5525,100,40,78.2458877491604,1.56323283052643,31.29835509966416
5526,100,40,86.31682338893927,2.1240251158728665,34.52672935557571
5527,100,40,87.52103077085269,1.5267267667054432,35.00841230834108
5528,100,40,79.57467635849878,1.8374500843619048,31.829870543399508
5529,100,40,72.40322420797568,2.083233677830365,28.961289683190273
5530,100,40,63.03912219333789,1.667558834617887,25.215648877335155
5531,100,40,95.47131176770611,1.6712338559830249,38.18852470708244
5532,100,40,68.48939737606626,2.740592610488439,27.395758950426504
5533,100,40,89.94960442666729,1.5621358001360992,35.979841770666916
5534,100,40,51.58328064813181,2.533449373010469,20.633312259252726
5535,100,40,61.60846073433046,2.7217230740240272,24.643384293732183
5536,100,40,67.27923964420613,1.6960835312034583,26.91169585768245
5537,100,40,83.5787031655102,1.793056101770209,33.43148126620408
5538,100,40,65.96654035809455,2.462239952392544,26.38661614323782
5539,100,40,52.068190040965355,1.9734699191148284,20.827276016386143
5540,100,40,58.6933758027008,2.2146346068523504,23.47735032108032
5541,100,40,62.9582676184663,2.754004062419598,25.18330704738652
5542,100,40,58.80237399679095,1.7069747570764346,23.520949598716378
5543,100,40,60.18622800705667,2.4294787828570588,24.07449120282267
5544,100,40,88.44784703366773,2.9135965834212003,35.379138813467094
5545,100,40,70.601682197523,1.5861999445307557,28.240672879009203
5546,100,40,70.25896223339626,1.5900101474771418,28.103584893358505
5547,100,40,98.3303168329743,2.332113558926456,39.332126733189725
5548,100,40,72.33509189721002,2.940113694141494,28.93403675888401
5549,100,40,96.38290662661974,1.8307104635501832,38.5531626506479
5550,100,40,64.95315491083402,1.9961879545743009,25.98126196433361
5551,100,40,70.03131299520865,1.6479719618218105,28.01252519808346
5552,100,40,69.81416780337311,2.0433708456552746,27.925667121349242
5553,100,40,77.30394161573221,1.56649872003012,30.921576646292888
5554,100,40,79.21236454269761,2.083640996617115,31.684945817079043
5555,100,40,62.406251452113445,2.3332316624130467,24.96250058084538
5556,100,40,89.67921252085594,2.962507240026392,35.871685008342375
